bytes_sent_per_sec,bytes_recv_per_sec,total_throughput_bps,outbound_ratio,avg_outbound_packet_size,avg_inbound_packet_size
9837.702694098049,4086.506381842557,13924.209075940606,0.7065178812271959,638.0128205128206,196.8761904761905
7205.262046362303,3248.1120753079745,10453.374121670277,0.6892762052231055,960.578947368421,335.81632653061223
12576.2048753825,5236.194538710493,17812.399414092994,0.7060365413450325,948.776119402985,322.7682926829268
9655.588912957684,2982.581195052357,12638.170108010045,0.7640021324636227,870.0892857142857,188.1375
9937.732821111194,4356.217435113601,14293.950256224796,0.6952404788720644,2000.04,405.8888888888889
8456.791414126,5298.964812347836,13755.756226473835,0.6147820065210491,687.3064516129032,333.7625
10234.473269988335,26346.26524497347,36580.738514961806,0.2797776558229505,1320.2564102564102,1921.0
6976.110649135821,2811.615946612543,9787.726595748363,0.7127406533981174,1460.7916666666667,353.25
4903.394984633364,914.511081079767,5817.906065713131,0.8428109579717543,1905.076923076923,209.95454545454547
2999.8728445106863,2829.264905845502,5829.137750356189,0.5146340630442949,430.54285714285714,346.6341463414634
6063.489591041355,4683.997037467174,10747.486628508528,0.564177449168207,678.2666666666667,392.9666666666666
16738.390509103385,6097.863456289874,22836.253965393254,0.7329744420634506,1790.2978723404256,383.175
21654.22743708609,2625.6031195777387,24279.83055666383,0.8918607313403546,3518.4193548387098,145.32967032967034
11839.866886505091,2499.183487004645,14339.050373509735,0.8257078800963216,2841.1428571428573,273.7826086956522
6749.664274158334,2232.669560074483,8982.333834232817,0.7514376996805112,1705.2,313.3611111111111
6618.521502357366,3435.83040283338,10054.351905190746,0.6582743039797951,1516.4545454545455,412.3571428571428
7586.761119650755,3021.702387538233,10608.463507188988,0.7151611649047451,338.8421052631579,202.43421052631575
9515.171462922364,11424.789276942503,20939.96073986487,0.4544025455027557,330.92413793103447,600.1458333333334
9367.850256008252,11654.67343106241,21022.52368707066,0.4456101653375563,556.1529411764706,891.1060606060606
5771.268043783523,1961.5103699210729,7732.778413704596,0.7463382157123835,1457.3,341.58620689655174
7440.419754776174,3418.731633575504,10859.151388351676,0.6851750646700915,1446.6153846153843,352.6938775510204
5598.763212939476,1881.3313907870072,7480.094603726483,0.748488289192258,2362.1666666666665,396.875
6173.032657804506,2027.346803917018,8200.379461721524,0.7527740254727904,2080.4666666666667,341.6333333333333
5634.025399344949,2097.718662628277,7731.744061973226,0.7286875191659,1500.7894736842106,294.9166666666667
6333.738514895697,2014.1804221813627,8347.91893707706,0.7587206539302348,1995.625,350.13793103448273
5590.611270647649,2096.899833642811,7687.51110429046,0.7272329359664255,2567.7272727272725,529.7
6341.594329153291,2011.0488010595384,8352.64313021283,0.7592320455084143,1685.8947368421052,362.7857142857143
11215.227030224449,4567.733314836609,15782.960345061058,0.7105908387924206,1712.5454545454545,328.8142857142857
3019.229097493664,2431.370807392499,5450.599904886163,0.5539260173521617,435.9714285714286,292.57142857142856
10323.332248994093,2557.3849141445,12880.717163138594,0.801456325625789,2603.05,307.07142857142856
10699.032220708636,29223.543711273534,39922.575931982174,0.2679945361976903,481.7321428571428,956.9545454545456
10848.254543559997,3551.307705058145,14399.562248618142,0.7533739120854908,1953.821428571429,308.7758620689655
2480.110301820426,1992.190451426256,4472.300753246682,0.5545490875183162,693.8333333333334,385.84615384615387
13766.449719415175,8230.94338371732,21997.393103132497,0.6258218714768884,1826.0,531.8846153846154
1722.5977317664176,714.2429996114444,2436.840731377862,0.7068979558595977,620.0,189.42105263157896
2702.574156775616,1775.3876051193022,4477.961761894918,0.6035277433079241,851.125,388.9565217391304
5375.219574823086,773.4514804947801,6148.671055317866,0.8742083494894662,3865.0,162.20833333333334
