dwell_mean,dwell_std,dwell_median,flight_mean,flight_std,flight_median,pp_mean,pp_std,pp_median,r_letter,r_digit,r_space,r_backspace,r_enter,r_modifier,r_other,typing_rate
0.1016516143625432,0.0300897560410159,0.0901520252227783,0.1720491717843448,0.2212570717201777,0.0963993072509765,0.2305331341055936,0.206335612337518,0.1665294170379638,0.75,0.0,0.1818181818181818,0.0454545454545454,0.0,0.0,0.0227272727272727,4.438649645411905
0.0984930111014324,0.0288297435983979,0.0867857933044433,0.157602208001273,0.1699971472809103,0.1017398834228515,0.2144339773390028,0.1583492660093453,0.1538023948669433,0.7391304347826086,0.0,0.217391304347826,0.0,0.0,0.0,0.0434782608695652,4.767072060628579
0.0899697482585906,0.0281735157149228,0.0820709466934204,0.1746373244694301,0.154505472193353,0.1375513076782226,0.2396630942821502,0.1453717005418667,0.1971433162689209,0.7073170731707317,0.0,0.2195121951219512,0.0,0.0,0.0,0.073170731707317,4.276837045228538
0.0885287668646835,0.0268236452118138,0.0804247856140136,0.173461778743847,0.1707956038373058,0.1365525722503662,0.2436786353588104,0.1650750311849833,0.1978651285171508,0.6829268292682927,0.0,0.1951219512195122,0.073170731707317,0.0,0.0,0.048780487804878,4.206359734782306
0.0900382876396179,0.0293341937831023,0.0800120830535888,0.1726321787447542,0.2068285186783258,0.1133573055267334,0.2484731551928398,0.2082221122725114,0.1751923561096191,0.675,0.0,0.225,0.075,0.0,0.0,0.025,4.127773983652385
0.0910916527112325,0.0252006497262346,0.0820134878158569,0.2296939929326375,0.3299933949778211,0.1077170372009277,0.2825904846191406,0.3191345422453442,0.1822352409362793,0.75,0.0,0.2222222222222222,0.0,0.0,0.0,0.0277777777777777,3.639794984454904
0.0937035397479408,0.0208135213671281,0.0856184959411621,0.2133607095287692,0.3152567183747191,0.0988621711730957,0.2594611644744873,0.2958187682067378,0.1734994649887085,0.7692307692307693,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,3.9555661116082033
0.1040964533643024,0.0282348076316943,0.0923240184783935,0.2072970072428385,0.3174759555708835,0.097581148147583,0.2442835211753845,0.2889945586025713,0.154211163520813,0.7560975609756098,0.0,0.2195121951219512,0.0,0.0,0.0,0.024390243902439,4.195944102443555
0.0776700722543816,0.0197727218202431,0.0801534652709961,0.4477209417443526,1.4445892290865503,0.0861268043518066,0.5512291722827487,1.483616013625258,0.1759920120239257,0.5789473684210527,0.0,0.1052631578947368,0.3157894736842105,0.0,0.0,0.0,1.9149123606508192
0.0904509080083746,0.0269347355634206,0.0872238874435424,0.1466744274928652,0.1413649795490621,0.099067211151123,0.1966485075048498,0.1360138406490251,0.1486246585845947,0.7105263157894737,0.0,0.131578947368421,0.1578947368421052,0.0,0.0,0.0,5.22265355612576
0.0905739833147097,0.0265979987082597,0.0882809162139892,0.1607704480489095,0.1583671628361958,0.1000964641571044,0.2088049273741872,0.1532342489801455,0.1487350463867187,0.6923076923076923,0.0,0.1282051282051282,0.1794871794871795,0.0,0.0,0.0,4.915189513868525
